Cidade,Estado,Temp Max,Temp Min,Umidade,Umidade Min
Normandia, RR, 35º, 26º, 78% , 45% 
Nordestina, BA, 35º, 22º, 90% , 32% 
Nobres, MT, 31º, 23º, 91% , 63% 
Porto Alegre do Tocantins, TO, 31º, 22º, 97% , 53% 
Porto Amazonas, PR, 24º, 16º, 89% , 55% 
Porto Acre, AC, 31º, 25º, 99% , 66% 
Porto Alegre do Norte, MT, 30º, 23º, 95% , 69% 
Porto, PI, 35º, 25º, 83% , 33% 
Porto Alegre do Piauí, PI, 33º, 23º, 91% , 50% 
Porto Alegre, RS, 32º, 18º, 88% , 57% 
Portelândia, GO, 28º, 19º, 99% , 63% 
Portel, PA, 34º, 25º, 85% , 47% 
Porecatu, PR, 32º, 20º, 75% , 46% 
Porteirão, GO, 31º, 20º, 97% , 55% 
Portão, RS, 31º, 19º, 86% , 54% 
Portalegre, RN, 36º, 22º, 72% , 24% 
Porteiras, CE, 35º, 22º, 63% , 22% 
Porteirinha, MG, 27º, 20º, 95% , 61% 
Porciúncula, RJ, 28º, 17º, 100% , 54% 
Salto Grande, SP, 32º, 18º, 88% , 39% 
Salvador, BA, 28º, 24º, 89% , 69% 
Salvador das Missões, RS, 32º, 21º, 75% , 45% 
São Miguel do Oeste, SC, 31º, 20º, 73% , 43% 
São Miguel do Araguaia, GO, 30º, 22º, 98% , 65% 
São Miguel do Guamá, PA, 33º, 24º, 90% , 48% 
São Miguel do Fidalgo, PI, 37º, 26º, 50% , 32% 
São Miguel das Matas, BA, 30º, 20º, 98% , 56% 
São Miguel de Taipú, PB, 31º, 23º, 93% , 54% 
São Miguel de Touros, RN, 31º, 23º,70%,
São Miguel, RN, 35º, 22º, 92% , 28% 
São Mateus, ES, 27º, 21º, 100% , 72% 
São Manuel, SP, 32º, 17º, 83% , 36% 
São Martinho da Serra, RS, 31º, 20º, 80% , 48% 
São Luiz do Paraitinga, SP, 26º, 13º, 100% , 54% 
São Miguel da Boa Vista, SC, 31º, 20º, 83% , 42% 
São Mamede, PB, 38º, 22º, 77% , 22% 
São Miguel da Baixa Grande, PI, 37º, 26º, 73% , 29% 
Sertão, RS, 28º, 17º, 85% , 47% 
Sonora, MS, 33º, 23º, 84% , 47% 
Senador Firmino, MG, 27º, 16º, 100% , 52% 
Sertanópolis, PR, 33º, 19º, 79% , 40% 
Solidão, PE, 34º, 20º, 87% , 23% 
Xaxim, SC, 29º, 17º, 83% , 43% 
Zortéa, SC, 28º, 17º, 84% , 45% 
Witmarsum, SC, 27º, 14º, 100% , 54% 
Zacarias, SP, 31º, 21º, 78% , 54% 
Xinguara, PA, 32º, 23º, 98% , 59% 
Xambrê, PR, 34º, 22º, 66% , 33% 
Wenceslau Braz, PR, 29º, 16º, 92% , 53% 
Wenceslau Braz, MG, 22º, 12º, 99% , 55% 
Votorantim, SP, 30º, 17º, 89% , 48% 
Volta Redonda, RJ, 27º, 17º, 98% , 54% 
Wenceslau Guimarães, BA, 29º, 21º, 98% , 62% 
Wanderlândia, TO, 33º, 23º, 100% , 50% 
Wall Ferraz, PI, 39º, 27º, 53% , 24% 
Volta Grande, MG, 30º, 15º, 96% , 43% 
Vitória do Jari, AP, 34º, 24º, 90% , 48% 
Vitorino, PR, 28º, 17º, 90% , 47% 
Vitória do Mearim, MA, 36º, 25º, 84% , 40% 
Vitória de Santo Antão, PE, 30º, 21º, 96% , 54% 
Vitória do Xingu, PA, 34º, 25º, 89% , 54% 
Vitória, ES, 27º, 21º, 96% , 74% 
Vitória da Conquista, BA, 27º, 19º, 94% , 55% 
Vitória Brasil, SP, 31º, 22º, 85% , 56% 
Vista Alegre do Alto, SP, 31º, 21º, 73% , 48% 
Vista Alegre, RS, 30º, 18º, 80% , 44% 
Visconde De Mauá, RJ, 22º, 12º, 99% , 69% 
Viseu, PA, 32º, 26º, 85% , 62% 
Virgolândia, MG, 27º, 18º, 98% , 61% 
Vista Gaúcha, RS, 31º, 19º, 81% , 42% 
Virmond, PR, 29º, 17º, 81% , 49% 
Vinhedo, SP, 31º, 17º, 90% , 40% 
Vítor Meireles, SC, 25º, 18º, 95% , 58% 
Vilhena, RO, 26º, 21º, 97% , 77% 
Vila Nova dos Martírios, MA, 33º, 22º, 97% , 49% 
Vila Velha, ES, 27º, 21º, 96% , 74% 
Vila Nova do Sul, RS, 29º, 18º, 96% , 61% 
Vila Valério, ES, 27º, 20º, 99% , 71% 
Vila Pavão, ES, 28º, 20º, 98% , 63% 
Virgem da Lapa, MG, 27º, 19º, 100% , 64% 
Vila Nova do Piauí, PI, 37º, 25º, 73% , 29% 
Vila Flores, RS, 30º, 17º, 86% , 39% 
Vila Flor, RN, 31º, 25º, 83% , 60% 
Vila Boa, GO, 26º, 20º, 94% , 65% 
Vila Bela da Santíssima Trindade, MT, 32º, 23º, 97% , 59% 
Vieirópolis, PB, 37º, 23º, 82% , 27% 
Viçosa, AL, 31º, 21º, 96% , 49% 
Videira, SC, 27º, 16º, 84% , 46% 
Victor Graeff, RS, 30º, 18º, 86% , 50% 
Vicentinópolis, GO, 29º, 20º, 95% , 60% 
Vigia, PA, 34º, 24º, 92% , 48% 
Viana, ES, 27º, 18º, 98% , 75% 
Viçosa, MG, 26º, 16º, 100% , 54% 
Vianópolis, GO, 26º, 18º, 96% , 64% 
Viamão, RS, 29º, 19º, 89% , 59% 
Vicentina, MS, 31º, 25º, 80% , 45% 
Vicente Dutra, RS, 32º, 20º, 79% , 43% 
Viana, MA, 33º, 25º, 86% , 50% 
Viadutos, RS, 29º, 18º, 86% , 47% 
Vespasiano, MG, 27º, 18º, 94% , 56% 
Vertentes, PE, 32º, 20º, 93% , 40% 
Veríssimo, MG, 29º, 20º, 89% , 54% 
Vidal Ramos, SC, 22º, 16º, 100% , 73% 
Verê, PR, 30º, 18º, 79% , 52% 
Veredinha, MG, 27º, 18º, 97% , 59% 
Vertente do Lério, PE, 32º, 21º, 95% , 44% 
Verdejante, PE, 36º, 23º, 75% , 22% 
Vera Mendes, PI, 38º, 27º, 62% , 27% 
Ventania, PR, 26º, 15º, 95% , 42% 
Vera Cruz, RS, 31º, 20º, 86% , 56% 
Vera, MT, 29º, 21º, 100% , 68% 
Vera Cruz, RN, 32º, 24º, 87% , 48% 
Venha-Ver, RN, 34º, 20º, 88% , 26% 
Venda Nova do Imigrante, ES, 23º, 16º, 95% , 71% 
Vera Cruz, SP, 31º, 18º, 81% , 44% 
Venturosa, PE, 35º, 20º, 82% , 27% 
Vazante, MG, 27º, 18º, 98% , 67% 
Vassouras, RJ, 26º, 17º, 100% , 60% 
Venâncio Aires, RS, 32º, 20º, 82% , 49% 
Varzedo, BA, 29º, 21º, 100% , 62% 
Várzea Grande, PI, 38º, 25º, 72% , 28% 
Várzea Paulista, SP, 29º, 15º, 96% , 46% 
Várzea Grande, MT, 34º, 26º, 77% , 49% 
Várzea Nova, BA, 30º, 18º, 93% , 46% 
Várzea da Roça, BA, 32º, 21º, 90% , 38% 
Varzelândia, MG, 24º, 19º, 97% , 69% 
Várzea da Palma, MG, 28º, 20º, 94% , 55% 
Várzea do Poço, BA, 31º, 19º, 91% , 39% 
Várzea, RN, 33º, 24º, 93% , 46% 
Várzea Branca, PI, 36º, 24º, 45% , 24% 
Varre-Sai, RJ, 26º, 15º, 99% , 50% 
Varjão, GO, 29º, 18º, 99% , 57% 
Varjão de Minas, MG, 27º, 18º, 99% , 64% 
Várzea, PB, 38º, 22º, 78% , 22% 
Varjota, CE, 36º, 24º, 82% , 31% 
Várzea Alegre, CE, 36º, 23º, 81% , 25% 
Varginha, MG, 27º, 15º, 96% , 50% 
Vargem Grande do Rio Pardo, MG, 25º, 19º, 98% , 67% 
Vargem Bonita, SC, 26º, 16º, 90% , 47% 
Vargem Grande, MA, 35º, 24º, 85% , 39% 
Vargem Bonita, MG, 26º, 15º, 99% , 58% 
Vargem Grande Paulista, SP, 27º, 15º, 98% , 58% 
Vargem Alegre, MG, 28º, 19º, 100% , 59% 
Vargem Alta, ES, 23º, 16º, 100% , 69% 
Vargem Grande do Sul, SP, 29º, 18º, 78% , 45% 
Vargem, SP, 26º, 15º, 95% , 54% 
Vargeão, SC, 29º, 15º, 85% , 38% 
Vanini, RS, 27º, 17º, 87% , 51% 
Valparaíso, SP, 32º, 21º, 91% , 52% 
Vargem, SC, 26º, 17º, 90% , 50% 
Valentim Gentil, SP, 31º, 21º, 81% , 55% 
Valparaíso de Goiás, GO, 25º, 18º, 96% , 69% 
Valinhos, SP, 31º, 17º, 90% , 40% 
Valença do Piauí, PI, 38º, 26º, 59% , 29% 
Valente, BA, 34º, 21º, 94% , 34% 
Vale do Sol, RS, 31º, 16º, 100% , 45% 
Vale Real, RS, 31º, 17º, 91% , 40% 
Valença, BA, 30º, 23º, 94% , 64% 
Valença, RJ, 29º, 17º, 97% , 46% 
Vale Verde, RS, 29º, 19º, 98% , 62% 
Vale do Paraíso, RO, 31º, 24º, 91% , 68% 
Utinga, BA, 30º, 20º, 90% , 47% 
Vale de São Domingos, MT, 31º, 23º, 90% , 58% 
Urupês, SP, 31º, 21º, 84% , 55% 
Vale do Anari, RO, 33º, 24º, 99% , 61% 
Vacaria, RS, 25º, 14º, 93% , 54% 
Urupema, SC, 21º, 12º, 100% , 61% 
Urutaí, GO, 26º, 19º, 95% , 62% 
Urussanga, SC, 29º, 18º, 91% , 46% 
Urupá, RO, 31º, 24º, 99% , 68% 
Urucuia, MG, 28º, 20º, 96% , 61% 
Uruoca, CE, 36º, 24º, 84% , 35% 
Uruguaiana, RS, 27º, 22º, 88% , 68% 
Urucará, AM, 31º, 24º, 95% , 65% 
Uruçuca, BA, 27º, 21º, 98% , 74% 
Urucurituba, AM, 31º, 24º, 94% , 68% 
Uruçuí, PI, 33º, 23º, 92% , 52% 
Urucânia, MG, 27º, 18º, 100% , 59% 
Uruana de Minas, MG, 28º, 20º, 96% , 59% 
Uruará, PA, 34º, 23º, 99% , 47% 
Uruaçu, GO, 30º, 22º, 94% , 60% 
Urandi, BA, 28º, 20º, 94% , 59% 
Uruana, GO, 28º, 20º, 98% , 67% 
Uraí, PR, 32º, 18º, 84% , 38% 
Urbano Santos, MA, 34º, 24º, 87% , 45% 
Urânia, SP, 31º, 22º, 84% , 55% 
Uniflor, PR, 32º, 20º, 76% , 37% 
União do Sul, MT, 28º, 21º, 100% , 76% 
Unistalda, RS, 31º, 19º, 86% , 49% 
Upanema, RN, 38º, 23º, 80% , 28% 
União dos Palmares, AL, 31º, 21º, 96% , 47% 
União Paulista, SP, 32º, 20º, 78% , 53% 
Uruburetama, CE, 34º, 23º, 92% , 44% 
União do Oeste, SC, 31º, 19º, 84% , 45% 
União de Minas, MG, 31º, 21º, 88% , 55% 
União da Serra, RS, 28º, 17º, 93% , 47% 
Umuarama, PR, 33º, 22º, 66% , 43% 
União, PI, 37º, 24º, 82% , 34% 
Unaí, MG, 27º, 20º, 96% , 60% 
União da Vitória, PR, 26º, 16º, 88% , 58% 
Una, BA, 28º, 22º, 100% , 67% 
Umbuzeiro, PB, 32º, 20º, 97% , 46% 
Umirim, CE, 35º, 24º, 81% , 40% 
Umburatiba, MG, 28º, 20º, 99% , 66% 
Umari, CE, 37º, 23º, 77% , 24% 
Uirapuru, GO, 29º, 23º, 97% , 69% 
Umburanas, BA, 32º, 19º, 81% , 36% 
Uiramutã, RR, 32º, 21º, 91% , 48% 
Umbaúba, SE, 30º, 23º, 91% , 57% 
Ulianópolis, PA, 35º, 24º, 85% , 42% 
Uiraúna, PB, 36º, 22º, 79% , 25% 
Umarizal, RN, 37º, 23º, 79% , 24% 
Ubatuba, SP, 26º, 14º, 100% , 67% 
Uibaí, BA, 32º, 21º, 75% , 34% 
Ubiretama, RS, 32º, 21º, 72% , 44% 
Ubiratã, PR, 33º, 20º, 73% , 40% 
Ubirajara, SP, 31º, 17º, 85% , 41% 
Uberlândia, MG, 26º, 19º, 95% , 65% 
Uchoa, SP, 30º, 21º, 76% , 54% 
Uberaba, MG, 28º, 19º, 91% , 56% 
Ubarana, SP, 30º, 21º, 83% , 55% 
Ubaporanga, MG, 27º, 17º, 100% , 59% 
Ubajara, CE, 32º, 20º, 97% , 39% 
Ubaitaba, BA, 29º, 21º, 99% , 63% 
Ubaí, MG, 28º, 20º, 94% , 58% 
Ubatã, BA, 28º, 21º, 99% , 68% 
Ubá, MG, 30º, 18º, 94% , 42% 
Uarini, AM, 36º, 24º, 93% , 47% 
Ubaíra, BA, 27º, 20º, 100% , 65% 
Turvo, PR, 27º, 15º, 88% , 52% 
Turvo, SC, 30º, 18º, 98% , 52% 
Turvolândia, MG, 26º, 15º, 96% , 51% 
Tutóia, MA, 31º, 26º, 82% , 57% 
Turvelândia, GO, 31º, 21º, 99% , 56% 
Tururu, CE, 34º, 24º, 88% , 42% 
Turvânia, GO, 28º, 20º, 98% , 64% 
Turiúba, SP, 32º, 20º, 77% , 50% 
Turmalina, MG, 28º, 18º, 95% , 60% 
Turuçu, RS, 26º, 20º, 93% , 66% 
Turmalina, SP, 31º, 22º, 89% , 56% 
Uauá, BA, 35º, 22º, 83% , 29% 
Turilândia, MA, 32º, 24º, 92% , 52% 
Turiaçu, MA, 33º, 25º, 86% , 51% 
Tupi Paulista, SP, 32º, 22º, 78% , 52% 
Tuparetama, PE, 35º, 21º, 85% , 23% 
Tupiratins, TO, 31º, 23º, 96% , 61% 
Tupirama, TO, 32º, 24º, 93% , 56% 
Tupãssi, PR, 32º, 20º, 72% , 35% 
Tupandi, RS, 32º, 17º, 91% , 40% 
Tuparendi, RS, 32º, 21º, 75% , 45% 
Tupã, SP, 31º, 21º, 75% , 52% 
Tupanciretã, RS, 31º, 19º, 82% , 44% 
Tupanci do Sul, RS, 26º, 16º, 92% , 52% 
Tuntum, MA, 34º, 25º, 80% , 47% 
Tupaciguara, MG, 27º, 20º, 94% , 62% 
Tupanatinga, PE, 34º, 19º, 91% , 28% 
Tuneiras do Oeste, PR, 33º, 20º, 72% , 37% 
Tunas do Paraná, PR, 22º, 16º, 97% , 66% 
Tunas, RS, 31º, 19º, 78% , 47% 
Tucano, BA, 35º, 21º, 90% , 30% 
Tufilândia, MA, 35º, 25º, 88% , 48% 
Tumiritinga, MG, 31º, 19º, 95% , 42% 
Tuiuti, SP, 29º, 15º, 96% , 46% 
Tucumã, PA, 31º, 23º, 94% , 63% 
Tunápolis, SC, 32º, 20º, 79% , 41% 
Tucuruí, PA, 34º, 25º, 86% , 48% 
Tubarão, SC, 26º, 19º, 95% , 60% 
Trombudo Central, SC, 25º, 16º, 100% , 62% 
Triunfo, RS, 29º, 19º, 97% , 61% 
Triunfo Potiguar, RN, 37º, 22º, 75% , 27% 
Trizidela do Vale, MA, 37º, 25º, 78% , 35% 
Trombas, GO, 29º, 23º, 93% , 65% 
Triunfo, PB, 36º, 23º, 77% , 24% 
Triunfo, PE, 35º, 21º, 80% , 23% 
Trindade do Sul, RS, 30º, 18º, 87% , 47% 
Treze Tílias, SC, 28º, 16º, 83% , 43% 
Trindade, PE, 36º, 24º, 66% , 31% 
Treze de Maio, SC, 25º, 20º, 91% , 61% 
Três Rios, RJ, 28º, 18º, 90% , 42% 
Três Ranchos, GO, 28º, 20º, 94% , 63% 
Três Pontas, MG, 27º, 16º, 94% , 51% 
Treviso, SC, 24º, 17º, 98% , 63% 
Três Marias, MG, 28º, 19º, 94% , 67% 
Três Palmeiras, RS, 29º, 18º, 89% , 51% 
Três Lagoas, MS, 31º, 22º, 85% , 54% 
Três Fronteiras, SP, 32º, 22º, 81% , 52% 
Três Forquilhas, RS, 24º, 18º, 98% , 70% 
Três de Maio, RS, 32º, 21º, 75% , 47% 
Três Passos, RS, 31º, 20º, 78% , 42% 
Três Barras, SC, 25º, 17º, 91% , 55% 
Tramandaí, RS, 24º, 20º, 90% , 73% 
Travesseiro, RS, 30º, 17º, 98% , 49% 
Três Coroas, RS, 31º, 18º, 78% , 38% 
Torres, RS, 26º, 19º, 89% , 76% 
Trairão, PA, 31º, 24º, 97% , 65% 
Trairi, CE, 31º, 25º, 82% , 54% 
Torrinha, SP, 29º, 16º, 96% , 42% 
Trabiju, SP, 31º, 19º, 80% , 41% 
Traipu, AL, 35º, 22º, 95% , 35% 
Tracuateua, PA, 32º, 24º, 91% , 61% 
Torre de Pedra, SP, 30º, 16º, 91% , 43% 
Toritama, PE, 33º, 20º, 91% , 37% 
Tomazina, PR, 28º, 17º, 90% , 46% 
Tombos, MG, 27º, 17º, 97% , 48% 
Tomé-Açú, PA, 35º, 23º, 84% , 39% 
Toropi, RS, 32º, 18º, 93% , 42% 
Tomar do Geru, SE, 32º, 22º, 91% , 44% 
Tocantinópolis, TO, 35º, 24º, 92% , 45% 
Tocos do Moji, MG, 24º, 14º, 96% , 57% 
Tiradentes, MG, 26º, 14º, 98% , 50% 
Timóteo, MG, 28º, 20º, 98% , 57% 
Tobias Barreto, SE, 33º, 22º, 94% , 48% 
Timon, MA, 38º, 25º, 80% , 30% 
Timburi, SP, 28º, 17º, 92% , 51% 
Tocantínia, TO, 34º, 24º, 95% , 50% 
Timbé do Sul, SC, 26º, 18º, 100% , 61% 
Timbó Grande, SC, 24º, 13º, 96% , 58% 
Tianguá, CE, 32º, 19º, 95% , 37% 
Tibagi, PR, 27º, 16º, 91% , 40% 
Tigrinhos, SC, 30º, 19º, 79% , 45% 
Timbaúba, PE, 31º, 22º, 93% , 56% 
Tietê, SP, 32º, 17º, 90% , 37% 
Tijucas, SC, 24º, 18º, 100% , 72% 
Terra Roxa, SP, 31º, 20º, 90% , 50% 
Teutônia, RS, 31º, 18º, 91% , 44% 
Terra Roxa, PR, 34º, 23º, 64% , 37% 
Terra Nova do Norte, MT, 30º, 23º, 98% , 64% 
Terra Santa, PA, 32º, 25º, 94% , 63% 
Terra Boa, PR, 33º, 19º, 78% , 40% 
Terra Nova, PE, 38º, 24º, 57% , 20% 
Terra de Areia, RS, 22º, 19º, 98% , 84% 
Terra Alta, PA, 33º, 24º, 91% , 49% 
Teresina de Goiás, GO, 27º, 20º, 94% , 55% 
Terenos, MS, 32º, 24º, 73% , 54% 
Teresópolis, RJ, 22º, 13º, 100% , 67% 
Teolândia, BA, 28º, 21º, 100% , 65% 
Teotônio Vilela, AL, 30º, 22º, 93% , 56% 
Teresina, PI, 37º, 25º, 76% , 32% 
Tenório, PB, 34º, 21º, 84% , 31% 
Teodoro Sampaio, BA, 32º, 23º, 92% , 44% 
Tejupá, SP, 27º, 16º, 98% , 52% 
Telêmaco Borba, PR, 30º, 16º, 83% , 47% 
Tenente Portela, RS, 32º, 20º, 77% , 43% 
Tenente Laurentino Cruz, RN, 35º, 20º, 93% , 31% 
Tejuçuoca, CE, 35º, 23º, 87% , 36% 
Teixeira Soares, PR, 27º, 15º, 94% , 53% 
Teixeiras, MG, 27º, 17º, 96% , 52% 
Taubaté, SP, 28º, 15º, 100% , 55% 
Tauá, CE, 35º, 22º, 78% , 29% 
Tarrafas, CE, 35º, 23º, 80% , 30% 
Teixeira de Freitas, BA, 28º, 20º, 99% , 69% 
Tarumirim, MG, 28º, 18º, 100% , 55% 
Tavares, RS, 24º, 20º, 89% , 68% 
Tatuí, SP, 31º, 16º, 94% , 44% 
Tavares, PB, 35º, 19º, 88% , 21% 
Taquari, RS, 30º, 19º, 97% , 62% 
Taquarituba, SP, 30º, 16º, 93% , 53% 
Tarauacá, AC, 36º, 25º, 81% , 46% 
Taquarana, AL, 33º, 21º, 86% , 42% 
Tarabai, SP, 31º, 21º, 82% , 52% 
Taquaral, SP, 31º, 20º, 77% , 49% 
Tapiraí, SP, 23º, 16º, 100% , 74% 
Tapira, MG, 24º, 16º, 96% , 62% 
Tapurah, MT, 27º, 22º, 97% , 77% 
Tapes, RS, 27º, 20º, 89% , 75% 
Taquaraçu de Minas, MG, 26º, 17º, 96% , 58% 
Taquara, RS, 30º, 18º, 84% , 57% 
Tapiraí, MG, 27º, 18º, 97% , 60% 
Taperoá, PB, 34º, 20º, 91% , 28% 
Tapejara, RS, 28º, 17º, 90% , 49% 
Taparuba, MG, 28º, 18º, 100% , 51% 
Tanhaçu, BA, 33º, 21º, 88% , 36% 
Taperoá, BA, 29º, 23º, 92% , 67% 
Tapauá, AM, 35º, 26º, 93% , 54% 
Tanquinho, BA, 34º, 22º, 92% , 39% 
Tangará da Serra, MT, 31º, 23º, 87% , 59% 
Tanguá, RJ, 29º, 18º, 99% , 55% 
Tamboril, CE, 35º, 22º, 89% , 31% 
Tangará, RN, 35º, 23º, 90% , 37% 
Tamarana, PR, 31º, 17º, 87% , 44% 
Tamandaré, PE, 30º, 24º, 88% , 63% 
Taiúva, SP, 31º, 20º, 77% , 46% 
Tamboril do Piauí, PI, 35º, 24º, 56% , 35% 
Taiobeiras, MG, 26º, 18º, 97% , 67% 
Tailândia, PA, 35º, 24º, 92% , 51% 
Taió, SC, 26º, 15º, 100% , 57% 
Taguatinga, DF, 26º, 17º, 99% , 67% 
Taguaí, SP, 29º, 16º, 94% , 49% 
Tacuru, MS, 34º, 23º, 71% , 38% 
Tacaimbó, PE, 30º, 20º, 94% , 45% 
Taguatinga, TO, 29º, 21º, 86% , 57% 
Tabira, PE, 35º, 20º, 84% , 22% 
Tabatinga, AM, 34º, 24º, 99% , 56% 
Tabuleiro, MG, 26º, 17º, 99% , 56% 
Tabaí, RS, 31º, 19º, 84% , 52% 
Taboleiro Grande, RN, 36º, 22º, 74% , 24% 
Tabapuã, SP, 31º, 21º, 87% , 54% 
Taboão da Serra, SP, 27º, 15º, 99% , 59% 
Surubim, PE, 32º, 21º, 98% , 46% 
Sussuapara, PI, 38º, 26º, 64% , 27% 
Sumaré, SP, 32º, 18º, 87% , 38% 
Sumidouro, RJ, 25º, 15º, 100% , 54% 
Sumé, PB, 35º, 20º, 85% , 25% 
Suzano, SP, 27º, 15º, 98% , 54% 
Sul Brasil, SC, 30º, 18º, 79% , 45% 
Tabocão, TO, 31º, 23º, 96% , 59% 
Sucupira do Riachão, MA, 34º, 23º, 81% , 44% 
Sucupira, TO, 33º, 24º, 90% , 55% 
Soure, PA, 31º, 26º, 82% , 53% 
Sorriso, MT, 30º, 22º, 98% , 69% 
Sorocaba, SP, 30º, 17º, 90% , 47% 
Sooretama, ES, 27º, 21º, 99% , 74% 
Soledade, RS, 28º, 17º, 86% , 54% 
Soledade, PB, 34º, 20º, 91% , 33% 
Sobral, CE, 36º, 23º, 83% , 31% 
Socorro, SP, 26º, 16º, 82% , 48% 
Sobrália, MG, 29º, 19º, 100% , 57% 
Sobrado, PB, 30º, 23º, 94% , 56% 
Solânea, PB, 32º, 21º, 95% , 47% 
Sobradinho, RS, 29º, 17º, 96% , 49% 
Sobradinho, DF, 24º, 18º, 96% , 72% 
Sítio Novo do Tocantins, TO, 32º, 23º, 95% , 52% 
Sítio Novo, MA, 31º, 24º, 82% , 54% 
Sítio Novo, RN, 34º, 22º, 89% , 39% 
Sítio do Quinto, BA, 34º, 21º, 96% , 40% 
Sítio D'Abadia, GO, 26º, 19º, 98% , 63% 
Siriri, SE, 33º, 22º, 87% , 45% 
Sinop, MT, 29º, 22º, 99% , 69% 
Sirinhaém, PE, 30º, 24º, 86% , 64% 
Simonésia, MG, 25º, 14º, 99% , 56% 
Simolândia, GO, 27º, 21º, 95% , 63% 
Simão Dias, SE, 32º, 21º, 95% , 46% 
Silveirânia, MG, 28º, 18º, 91% , 49% 
Simões, PI, 36º, 24º, 67% , 30% 
Silveiras, SP, 27º, 15º, 95% , 52% 
Simão Pereira, MG, 27º, 19º, 99% , 51% 
Simões Filho, BA, 31º, 24º, 88% , 52% 
Silvânia, GO, 27º, 19º, 100% , 65% 
Severínia, SP, 31º, 21º, 87% , 54% 
Silva Jardim, RJ, 27º, 19º, 99% , 64% 
Sete de Setembro, RS, 33º, 22º, 68% , 39% 
Sidrolândia, MS, 32º, 24º, 76% , 54% 
Sete Lagoas, MG, 26º, 17º, 94% , 61% 
Sete Barras, SP, 26º, 19º, 99% , 69% 
Severiano de Almeida, RS, 29º, 18º, 84% , 47% 
