Cidade,Estado,Temp Max,Temp Min,Umidade,Umidade Min
Joanópolis, SP, 30º, 15º, 68% , 24% 
Mercês, MG, 29º, 15º, 98% , 48% 
Joaíma, MG, 29º, 18º, 93% , 41% 
Joaçaba, SC, 18º, 12º, 97% , 66% 
Minduri, MG, 27º, 13º, 82% , 37% 
Minaçu, GO, 35º, 23º, 61% , 22% 
Mineiros, GO, 34º, 22º, 43% , 21% 
João Câmara, RN, 29º, 21º, 92% , 59% 
Pitimbu, PB, 29º, 22º, 91% , 65% 
Pitangueiras, SP, 36º, 19º, 49% , 17% 
Piúma, ES, 32º, 19º, 87% , 47% 
Pium, TO, 38º, 25º, 43% , 22% 
Placas, PA, 35º, 24º, 87% , 40% 
Plácido de Castro, AC, 36º, 23º, 92% , 42% 
Piumhi, MG, 32º, 14º, 78% , 29% 
Pires Ferreira, CE, 33º, 22º, 79% , 36% 
Pirpirituba, PB, 28º, 21º, 95% , 59% 
Piritiba, BA, 27º, 19º, 96% , 52% 
Piraúba, MG, 30º, 16º, 93% , 45% 
Pirenópolis, GO, 33º, 17º, 50% , 20% 
Piripá, BA, 29º, 17º, 99% , 37% 
Piratuba, SC, 20º, 13º, 94% , 67% 
Ribeira, SP, 33º, 16º, 73% , 31% 
Santa Amélia, PR, 34º, 18º, 46% , 22% 
Sangão, SC, 21º, 13º, 86% , 73% 
Santa Adélia, SP, 36º, 20º, 47% , 16% 
Santa Cruz Cabrália, BA, 28º, 20º, 100% , 67% 
Santo Antônio de Posse, SP, 33º, 17º, 63% , 21% 
Santo Antônio do Caiuá, PR, 30º, 20º, 55% , 28% 
Santo Antônio do Aracanguá, SP, 37º, 23º, 36% , 19% 
Santo Antônio do Amparo, MG, 29º, 15º, 76% , 27% 
Santo Antônio do Descoberto, GO, 32º, 19º, 54% , 23% 
Santo Antônio de Pádua, RJ, 33º, 18º, 100% , 44% 
Santo Antônio do Aventureiro, MG, 30º, 17º, 89% , 42% 
Santo Antônio de Lisboa, PI, 32º, 21º,26%,
Santo Antônio de Jesus, BA, 27º, 20º, 99% , 66% 
Santo Antônio das Missões, RS, 17º, 11º, 88% , 61% 
Santo Antônio de Goiás, GO, 34º, 18º, 44% , 18% 
Santo Antônio da Platina, PR, 35º, 20º, 52% , 22% 
Santo Antônio da Patrulha, RS, 16º, 11º, 99% , 91% 
São Bento do Una, PE, 25º, 17º, 96% , 56% 
Santo Antônio da Barra, GO, 37º, 18º, 48% , 18% 
São Bento do Trairi, RN, 30º, 20º, 91% , 49% 
São Bento do Norte, RN, 31º, 22º, 90% , 52% 
Serrolândia, BA, 28º, 19º, 94% , 51% 
Sertãozinho, SP, 35º, 19º, 52% , 18% 
Setubinha, MG, 27º, 14º, 100% , 40% 
Sete Lagoas, MG, 31º, 16º, 78% , 26% 
Sertãozinho, PB, 29º, 22º, 92% , 58% 
Sertão Santana, RS, 15º, 11º, 95% , 72% 
Serrita, PE, 33º, 20º, 86% , 29% 
Serrinha, BA, 28º, 19º, 98% , 58% 
Serranópolis de Minas, MG, 31º, 17º, 100% , 30% 
Serrania, MG, 30º, 13º, 82% , 32% 
Serrana, SP, 35º, 17º, 55% , 19% 
Serra Negra, SP, 31º, 15º, 66% , 23% 
Serra Preta, BA, 29º, 20º, 97% , 52% 
Serra do Mel, RN, 32º, 22º, 83% , 46% 
Serra Do Navio, AP, 33º, 23º, 95% , 48% 
Timóteo, MG, 30º, 18º, 95% , 42% 
Trombudo Central, SC, 21º, 14º, 94% , 71% 
Tubarão, SC, 18º, 13º, 86% , 72% 
Xique-Xique, BA, 33º, 21º, 80% , 27% 
Zacarias, SP, 36º, 23º, 44% , 26% 
Zortéa, SC, 18º, 13º, 95% , 67% 
Xinguara, PA, 34º, 21º, 81% , 41% 
Xambioá, TO, 36º, 24º, 71% , 29% 
Xapuri, AC, 35º, 24º, 89% , 46% 
Xaxim, SC, 18º, 12º, 94% , 74% 
Xambrê, PR, 30º, 17º, 87% , 34% 
Wenceslau Guimarães, BA, 27º, 20º, 100% , 65% 
Wenceslau Braz, MG, 27º, 16º, 65% , 31% 
Witmarsum, SC, 21º, 14º, 96% , 60% 
Xexéu, PE, 28º, 21º, 98% , 59% 
Wenceslau Braz, PR, 32º, 16º, 65% , 25% 
Wagner, BA, 27º, 19º, 96% , 51% 
Wall Ferraz, PI, 35º, 24º, 67% , 28% 
Wanderley, BA, 32º, 18º, 81% , 27% 
Wanderlândia, TO, 36º, 22º, 66% , 27% 
Votorantim, SP, 33º, 18º, 63% , 20% 
Volta Redonda, RJ, 32º, 15º, 81% , 33% 
Volta Grande, MG, 31º, 17º, 99% , 40% 
Vitória do Jari, AP, 34º, 24º, 91% , 45% 
Vitória do Mearim, MA, 35º, 25º, 86% , 39% 
Vitorino, PR, 18º, 12º, 96% , 69% 
Vítor Meireles, SC, 21º, 14º, 96% , 60% 
Vitória do Xingu, PA, 34º, 24º, 93% , 50% 
Vitória, ES, 29º, 21º, 94% , 54% 
Vitória da Conquista, BA, 24º, 16º, 100% , 54% 
Vitória de Santo Antão, PE, 27º, 21º, 94% , 64% 
Vitória Brasil, SP, 37º, 22º, 40% , 18% 
Vista Alegre do Alto, SP, 36º, 21º, 47% , 16% 
Vista Alegre, RS, 16º, 11º, 98% , 76% 
Vista Gaúcha, RS, 16º, 13º, 99% , 75% 
Viseu, PA, 31º, 25º, 90% , 57% 
Virgolândia, MG, 29º, 17º, 100% , 43% 
Virmond, PR, 23º, 13º, 100% , 48% 
Visconde De Mauá, RJ, 27º, 10º, 86% , 39% 
Virgínia, MG, 27º, 12º, 78% , 33% 
Vilhena, RO, 35º, 22º, 59% , 28% 
Virgem da Lapa, MG, 31º, 17º, 95% , 34% 
Vila Velha, ES, 29º, 21º, 92% , 51% 
Vila Pavão, ES, 32º, 18º, 99% , 38% 
Vinhedo, SP, 34º, 20º, 47% , 17% 
Vila Valério, ES, 31º, 19º, 97% , 43% 
Vila Nova dos Martírios, MA, 35º, 24º, 77% , 34% 
Vila Nova do Sul, RS, 15º, 10º, 87% , 61% 
Vila Boa, GO, 34º, 18º, 59% , 24% 
Vila Flores, RS, 16º, 10º, 100% , 85% 
Vila Flor, RN, 29º, 23º, 89% , 63% 
Vila Nova do Piauí, PI, 35º, 21º, 76% , 26% 
Vigia, PA, 33º, 24º, 93% , 54% 
Victor Graeff, RS, 16º, 12º, 97% , 73% 
Videira, SC, 15º, 8º, 95% , 80% 
Vidal Ramos, SC, 20º, 12º, 90% , 66% 
Viçosa, AL, 28º, 19º, 100% , 71% 
Vieirópolis, PB, 32º, 21º, 76% , 37% 
Vila Bela da Santíssima Trindade, MT, 35º, 22º, 75% , 40% 
Viçosa, MG, 27º, 16º, 96% , 50% 
Vicentina, MS, 30º, 18º, 84% , 29% 
Vicente Dutra, RS, 18º, 14º, 96% , 74% 
Viana, MA, 35º, 25º, 88% , 40% 
Vicentinópolis, GO, 36º, 21º, 42% , 18% 
Viamão, RS, 17º, 12º, 94% , 79% 
Vianópolis, GO, 33º, 18º, 58% , 19% 
Viana, ES, 31º, 18º, 88% , 48% 
Viadutos, RS, 18º, 13º, 95% , 77% 
Vertentes, PE, 27º, 18º, 100% , 55% 
Vespasiano, MG, 32º, 14º, 84% , 23% 
Veríssimo, MG, 34º, 22º, 42% , 20% 
Veredinha, MG, 28º, 16º, 97% , 38% 
Vertente do Lério, PE, 28º, 20º, 96% , 56% 
Verê, PR, 18º, 12º, 89% , 58% 
Veranópolis, RS, 14º, 10º, 100% , 85% 
Vera Mendes, PI, 34º, 22º, 73% , 29% 
Vera Cruz, RN, 29º, 22º, 90% , 61% 
Vera Cruz do Oeste, PR, 19º, 12º, 97% , 66% 
Vera Cruz, RS, 17º, 12º, 90% , 83% 
Vera Cruz, SP, 35º, 20º, 46% , 21% 
Verdejante, PE, 32º, 19º, 89% , 30% 
Venda Nova do Imigrante, ES, 24º, 13º, 100% , 50% 
Vera, MT, 37º, 21º, 61% , 22% 
Venha-Ver, RN, 30º, 20º, 80% , 39% 
Vazante, MG, 32º, 17º, 62% , 25% 
Venâncio Aires, RS, 17º, 12º, 94% , 85% 
Vassouras, RJ, 32º, 16º, 79% , 31% 
Ventania, PR, 31º, 16º, 78% , 25% 
Venturosa, PE, 29º, 18º, 90% , 44% 
Varzedo, BA, 27º, 20º, 99% , 65% 
Várzea Nova, BA, 25º, 17º, 95% , 52% 
Várzea Paulista, SP, 32º, 16º, 61% , 20% 
Varzelândia, MG, 31º, 17º, 83% , 28% 
Várzea Grande, PI, 34º, 23º, 63% , 29% 
Várzea da Roça, BA, 27º, 19º, 97% , 49% 
Várzea Grande, MT, 40º, 26º, 40% , 18% 
Várzea do Poço, BA, 28º, 20º, 94% , 49% 
Várzea da Palma, MG, 34º, 19º, 70% , 26% 
Várzea Alegre, CE, 34º, 21º, 75% , 27% 
Várzea Branca, PI, 32º, 21º, 75% , 25% 
Várzea, PB, 32º, 21º, 79% , 39% 
Varjão de Minas, MG, 31º, 19º, 63% , 25% 
Varjota, CE, 34º, 23º, 73% , 35% 
Varre-Sai, RJ, 30º, 16º, 96% , 40% 
Várzea, RN, 30º, 22º, 91% , 57% 
Varjão, GO, 35º, 18º, 45% , 17% 
Vargem Grande do Sul, SP, 32º, 21º, 45% , 21% 
Varginha, MG, 29º, 13º, 79% , 32% 
Vargem Bonita, MG, 31º, 15º, 62% , 24% 
Vargem Grande do Rio Pardo, MG, 28º, 15º, 100% , 39% 
Vargem Grande, MA, 36º, 25º, 87% , 30% 
Vargem Grande Paulista, SP, 30º, 17º, 77% , 24% 
Vargem Alta, ES, 29º, 15º, 100% , 42% 
Vargem Bonita, SC, 16º, 9º, 100% , 71% 
Vargeão, SC, 17º, 10º, 100% , 71% 
Vanini, RS, 16º, 11º, 99% , 84% 
Vargem Alegre, MG, 29º, 18º, 91% , 43% 
Vargem, SC, 18º, 10º, 96% , 64% 
Vargem, SP, 31º, 16º, 65% , 24% 
Valparaíso de Goiás, GO, 32º, 17º, 52% , 22% 
Valparaíso, SP, 37º, 22º, 38% , 18% 
Valentim Gentil, SP, 37º, 22º, 39% , 18% 
Valença, BA, 27º, 21º, 98% , 68% 
Valente, BA, 29º, 20º, 92% , 49% 
Valinhos, SP, 34º, 20º, 46% , 19% 
Vale Verde, RS, 18º, 13º, 85% , 74% 
Valença do Piauí, PI, 35º, 23º, 64% , 27% 
Vale Real, RS, 17º, 10º, 100% , 94% 
Valença, RJ, 31º, 13º, 90% , 34% 
Vale do Sol, RS, 14º, 11º, 97% , 86% 
Vale do Paraíso, RO, 38º, 25º, 65% , 29% 
Vale do Anari, RO, 38º, 25º, 71% , 31% 
Vale de São Domingos, MT, 34º, 23º, 53% , 29% 
Utinga, BA, 27º, 19º, 94% , 50% 
Urupema, SC, 14º, 8º, 97% , 80% 
Vacaria, RS, 14º, 9º, 99% , 85% 
Urussanga, SC, 20º, 12º, 91% , 77% 
Urutaí, GO, 33º, 19º, 55% , 19% 
Urupês, SP, 37º, 21º, 39% , 18% 
Uruçuí, PI, 35º, 25º, 54% , 27% 
Urupá, RO, 38º, 25º, 71% , 29% 
Urucurituba, AM, 35º, 25º, 96% , 47% 
Uruguaiana, RS, 14º, 9º, 88% , 62% 
Uruoca, CE, 34º, 24º, 74% , 35% 
Urucuia, MG, 33º, 19º, 69% , 27% 
Uruburetama, CE, 31º, 22º, 81% , 45% 
Urucará, AM, 35º, 24º, 87% , 43% 
Urubici, SC, 13º, 6º, 91% , 78% 
Urucânia, MG, 28º, 17º, 96% , 46% 
Uruçuca, BA, 27º, 21º, 98% , 64% 
Uruaçu, GO, 35º, 20º, 50% , 21% 
Uru, SP, 36º, 20º, 51% , 19% 
Uruana, GO, 36º, 20º, 40% , 17% 
Uruará, PA, 34º, 24º, 87% , 43% 
Uruana de Minas, MG, 32º, 16º, 67% , 29% 
Uraí, PR, 35º, 19º, 46% , 25% 
Urbano Santos, MA, 34º, 23º, 88% , 37% 
Upanema, RN, 32º, 23º, 77% , 41% 
Uniflor, PR, 29º, 20º, 63% , 26% 
Urânia, SP, 37º, 23º, 36% , 19% 
Urandi, BA, 26º, 15º, 100% , 40% 
Unistalda, RS, 15º, 10º, 89% , 62% 
União Paulista, SP, 37º, 23º, 35% , 17% 
União do Sul, MT, 38º, 22º, 56% , 22% 
União dos Palmares, AL, 27º, 19º, 99% , 65% 
União do Oeste, SC, 18º, 14º, 96% , 75% 
União de Minas, MG, 37º, 21º, 38% , 18% 
União da Vitória, PR, 17º, 10º, 92% , 49% 
União da Serra, RS, 17º, 10º, 98% , 85% 
Unaí, MG, 33º, 17º, 60% , 25% 
Umuarama, PR, 31º, 17º, 89% , 31% 
Umirim, CE, 32º, 23º, 73% , 42% 
Umburatiba, MG, 31º, 17º, 98% , 38% 
Una, BA, 27º, 21º, 100% , 69% 
Umbuzeiro, PB, 27º, 20º, 97% , 57% 
Umburanas, BA, 28º, 17º, 96% , 41% 
Ulianópolis, PA, 34º, 25º, 88% , 46% 
União, PI, 36º, 23º, 89% , 29% 
Uirapuru, GO, 37º, 21º, 43% , 19% 
Umari, CE, 34º, 22º, 74% , 31% 
Umarizal, RN, 33º, 22º, 76% , 36% 
Uibaí, BA, 31º, 18º, 89% , 32% 
Umbaúba, SE, 27º, 21º, 96% , 62% 
Uiramutá, RR, 29º, 20º, 97% , 65% 
Uiraúna, PB, 31º, 21º, 77% , 36% 
Uchoa, SP, 37º, 21º, 45% , 17% 
Ubiratã, PR, 22º, 13º, 97% , 53% 
Ubiretama, RS, 14º, 11º, 92% , 77% 
Ubirajara, SP, 35º, 21º, 43% , 21% 
Ubarana, SP, 37º, 22º, 35% , 17% 
Ubajara, CE, 30º, 20º, 91% , 40% 
Ubaporanga, MG, 27º, 16º, 99% , 47% 
Uberlândia, MG, 33º, 18º, 46% , 19% 
Ubatuba, SP, 29º, 18º, 80% , 48% 
Ubatã, BA, 28º, 20º, 100% , 60% 
Uberaba, MG, 33º, 20º, 44% , 20% 
Ubaí, MG, 34º, 20º, 69% , 24% 
Uauá, BA, 31º, 20º, 89% , 35% 
Ubá, MG, 30º, 17º, 92% , 44% 
Ubaitaba, BA, 27º, 20º, 100% , 62% 
Ubaíra, BA, 25º, 19º, 97% , 68% 
Turvo, PR, 24º, 14º, 88% , 35% 
Turvelândia, GO, 37º, 19º, 42% , 17% 
Tutóia, MA, 33º, 24º, 83% , 45% 
Turvânia, GO, 35º, 17º, 41% , 17% 
Tururu, CE, 32º, 23º, 76% , 44% 
Turvo, SC, 21º, 13º, 92% , 81% 
Uarini, AM, 35º, 23º, 100% , 48% 
Turuçu, RS, 16º, 11º, 79% , 63% 
Turmalina, MG, 29º, 16º, 97% , 39% 
Turilândia, MA, 32º, 25º, 89% , 52% 
Turiúba, SP, 37º, 23º, 35% , 18% 
Turiaçu, MA, 32º, 25º, 88% , 48% 
Turmalina, SP, 37º, 22º, 40% , 18% 
Turvolândia, MG, 29º, 13º, 75% , 36% 
Tupiratins, TO, 38º, 24º, 46% , 22% 
Tupirama, TO, 39º, 26º, 39% , 20% 
Tupãssi, PR, 27º, 15º, 91% , 50% 
Tuparendi, RS, 15º, 12º, 93% , 76% 
Tuparetama, PE, 31º, 18º, 90% , 37% 
Tupandi, RS, 18º, 11º, 100% , 90% 
Tupi Paulista, SP, 38º, 21º, 46% , 19% 
Tupanciretã, RS, 15º, 9º, 91% , 75% 
Tupanci do Sul, RS, 18º, 11º, 93% , 74% 
Tunas do Paraná, PR, 29º, 15º, 76% , 32% 
Tupanatinga, PE, 28º, 18º, 96% , 49% 
Tupaciguara, MG, 32º, 17º, 53% , 24% 
Tunápolis, SC, 17º, 14º, 97% , 80% 
Tunas, RS, 15º, 10º, 95% , 80% 
Tupã, SP, 37º, 21º, 38% , 18% 
Tuntum, MA, 36º, 23º, 74% , 30% 
Tuneiras do Oeste, PR, 29º, 17º, 90% , 28% 
Tuiuti, SP, 31º, 17º, 61% , 23% 
Tumiritinga, MG, 33º, 19º, 92% , 33% 
Tufilândia, MA, 33º, 25º, 92% , 51% 
Tucano, BA, 30º, 21º, 94% , 50% 
Trombas, GO, 36º, 24º, 36% , 22% 
Tucumã, PA, 35º, 22º, 80% , 34% 
Tucuruí, PA, 32º, 24º, 93% , 49% 
Trizidela do Vale, MA, 36º, 24º, 84% , 33% 
Triunfo Potiguar, RN, 33º, 23º, 75% , 37% 
Triunfo, RS, 16º, 13º, 87% , 70% 
Triunfo, PB, 33º, 21º, 76% , 33% 
Triunfo, PE, 30º, 17º, 88% , 33% 
Trindade do Sul, RS, 14º, 11º, 98% , 74% 
Trindade, GO, 34º, 21º, 40% , 19% 
Três Palmeiras, RS, 17º, 14º, 96% , 73% 
Três Pontas, MG, 29º, 15º, 72% , 32% 
Trindade, PE, 32º, 19º, 86% , 32% 
Três Ranchos, GO, 34º, 18º, 68% , 25% 
Três Fronteiras, SP, 38º, 24º, 36% , 18% 
Três Marias, MG, 32º, 17º, 69% , 24% 
Treze Tílias, SC, 15º, 7º, 98% , 71% 
Três Corações, MG, 29º, 12º, 84% , 34% 
Três de Maio, RS, 15º, 12º, 95% , 75% 
Três Arroios, RS, 18º, 13º, 95% , 78% 
Três Coroas, RS, 17º, 9º, 100% , 89% 
Três Lagoas, MS, 40º, 21º, 42% , 18% 
Três Barras, SC, 20º, 10º, 91% , 44% 
Três Barras do Paraná, PR, 18º, 13º, 90% , 62% 
Três Cachoeiras, RS, 17º, 13º, 95% , 72% 
Tremedal, BA, 30º, 17º, 100% , 38% 
Tremembé, SP, 31º, 15º, 74% , 33% 
Traipu, AL, 29º, 20º, 96% , 53% 
Trancoso, BA, 25º, 22º, 100% , 68% 
Touros, RN, 30º, 23º, 88% , 59% 
Torre de Pedra, SP, 34º, 15º, 62% , 20% 
Tracunhaém, PE, 28º, 21º, 92% , 60% 
Trairi, CE, 31º, 24º, 74% , 53% 
Torres, RS, 18º, 14º, 92% , 80% 
Toropi, RS, 15º, 10º, 92% , 61% 
Tomar do Geru, SE, 27º, 21º, 96% , 61% 
Tonantins, AM, 33º, 23º, 100% , 60% 
Tombos, MG, 30º, 16º, 95% , 43% 
Tomé-Açú, PA, 34º, 24º, 89% , 48% 
Toledo, MG, 29º, 19º, 56% , 24% 
Toledo, PR, 20º, 13º, 94% , 62% 
Torixoréu, MT, 38º, 21º, 50% , 17% 
Tiradentes, MG, 29º, 13º, 85% , 32% 
Tiradentes do Sul, RS, 17º, 12º, 96% , 76% 
Tocantinópolis, TO, 37º, 23º, 74% , 26% 
Tocos do Moji, MG, 29º, 13º, 74% , 23% 
Tobias Barreto, SE, 28º, 19º, 97% , 55% 
Tocantins, MG, 30º, 17º, 93% , 45% 
Timon, MA, 37º, 25º, 60% , 27% 
Timbó, SC, 20º, 15º, 92% , 66% 
Timbiras, MA, 35º, 24º, 86% , 30% 
Timbé do Sul, SC, 20º, 12º, 98% , 78% 
Timbaúba dos Batistas, RN, 34º, 22º, 75% , 35% 
Tijucas do Sul, PR, 26º, 13º, 92% , 43% 
Tijucas, SC, 20º, 14º, 98% , 74% 
Tio Hugo, RS, 16º, 11º, 98% , 75% 
Tietê, SP, 35º, 18º, 52% , 19% 
Tianguá, CE, 31º, 20º, 90% , 40% 
Tesouro, MT, 37º, 20º, 57% , 20% 
Theobroma, RO, 37º, 24º, 74% , 33% 
Terra Rica, PR, 29º, 17º, 74% , 38% 
Terra Roxa, SP, 35º, 20º, 48% , 19% 
Tibau do Sul, RN, 28º, 23º, 90% , 63% 
Tibau, RN, 32º, 23º, 82% , 58% 
Teutônia, RS, 15º, 12º, 99% , 89% 
Terra Nova do Norte, MT, 38º, 22º, 58% , 23% 
Terra Nova, BA, 28º, 21º, 97% , 62% 
Terezópolis de Goiás, GO, 33º, 16º, 51% , 19% 
Terra de Areia, RS, 17º, 11º, 98% , 80% 
Terezinha, PE, 24º, 17º, 98% , 66% 
Teresópolis, RJ, 24º, 14º, 83% , 54% 
Teresina, PI, 37º, 25º, 60% , 27% 
Terenos, MS, 31º, 19º, 64% , 33% 
Teofilândia, BA, 28º, 20º, 94% , 56% 
Teodoro Sampaio, BA, 28º, 21º, 96% , 62% 
Tenório, PB, 29º, 19º, 91% , 48% 
Teodoro Sampaio, SP, 32º, 19º, 55% , 24% 
Teixeirópolis, RO, 38º, 25º, 66% , 31% 
Tenente Ananias, RN, 32º, 21º, 76% , 37% 
Tejupá, SP, 32º, 17º, 53% , 25% 
Telha, SE, 30º, 21º, 95% , 51% 
Teixeira Soares, PR, 24º, 12º, 87% , 39% 
Tejuçuoca, CE, 32º, 22º, 76% , 41% 
Teixeira de Freitas, BA, 28º, 19º, 98% , 58% 
Tenente Laurentino Cruz, RN, 30º, 20º, 86% , 43% 
Tefé, AM, 36º, 26º, 100% , 46% 
Tavares, RS, 16º, 11º, 84% , 65% 
Teixeira, PB, 29º, 19º, 83% , 44% 
Tavares, PB, 31º, 18º, 88% , 33% 
Taubaté, SP, 32º, 13º, 87% , 31% 
Tarauacá, AC, 35º, 23º, 96% , 50% 
Tatuí, SP, 34º, 16º, 63% , 19% 
Tartarugalzinho, AP, 33º, 25º, 92% , 49% 
Taquarussu, MS, 27º, 18º, 90% , 41% 
Taquaruçu do Sul, RS, 16º, 12º, 98% , 73% 
Taquarivaí, SP, 32º, 15º, 59% , 23% 
Tarrafas, CE, 34º, 21º, 74% , 27% 
Tasso Fragoso, MA, 36º, 25º, 53% , 22% 
Taquari, RS, 17º, 13º, 91% , 72% 
Taquaritinga do Norte, PE, 27º, 18º, 96% , 59% 
Taquarituba, SP, 33º, 20º, 49% , 23% 
Tapiratiba, SP, 31º, 15º, 71% , 26% 
Tapiramutá, BA, 25º, 18º, 96% , 57% 
Tapira, PR, 29º, 17º, 90% , 29% 
Taquaral de Goiás, GO, 34º, 16º, 49% , 19% 
Taquara, RS, 17º, 12º, 90% , 83% 
Tapiraí, MG, 33º, 14º, 66% , 24% 
